gene	B_Plasma	Endothelial	Epithelial	Fibroblast	Mast	Myeloid	Stromal_other	T_NK
NPAT	0.15993609	0.25033054	0.12910837	0.1840438	0.09768254	0.11041728	0.12084357	0.20962332
NPB	0.018355139	0.032241814	0.025729842	0.07393053	0.0075901328	0.00590522	0.052704714	0.0041734544
NPC1	0.042208984	0.29607522	0.13393278	0.1398543	0.03340365	0.22179765	0.15936969	0.10167982
NPC1L1	0.0	0.0	0.00048033046	0.013239376	0.0	0.0	0.0053390283	0.0
NPC2	0.8682665	1.8065358	0.8241839	1.184602	0.9316846	2.137735	0.86246216	0.25380045
NPDC1	0.032212984	3.648108	0.7696177	0.24395144	0.022393534	0.03953699	0.27205613	0.08756571
NPEPL1	0.10345494	0.31443995	0.22362204	0.19418795	0.04081121	0.17360795	0.21117222	0.07985411
NPEPPS	0.120272666	0.340021	0.45821562	0.41336754	0.11261684	0.27260602	0.27398473	0.14965841
NPFFR1	0.02710357	0.042504396	0.050701726	0.034203794	0.028462999	0.054342512	0.06887485	0.024348428
NPFFR2	0.0	0.007701194	0.0	0.05210335	0.0	0.0	0.0	0.0
NPHP1	0.027227769	0.2880503	0.065226376	0.23882122	0.0113852	0.02255146	0.18599209	0.015078286
NPHP3	0.09899142	0.37046844	0.22426611	0.35340908	0.0887702	0.11038382	0.2533112	0.169885
NPHP4	0.026039442	0.12898336	0.08962761	0.06663198	0.0037950664	0.0554908	0.02778285	0.013017469
NPHS1	0.0024476347	0.0019252985	0.0068018055	0.0098227635	0.0037950664	0.017735738	0.010678057	0.0022886684
NPIPA1	0.019156108	0.11376584	0.12978113	0.1117355	0.020872865	0.0301208	0.063947745	0.019097274
NPIPA2	0.0040095574	0.011551791	0.047983423	0.01153107	0.0056926	0.0014779781	0.016017085	0.001211648
NPIPA3	0.00028241938	0.0	0.0057639657	0.0	0.0	0.0004926594	0.0	0.00040388264
NPIPA5	0.006311809	0.03820024	0.080129415	0.04442187	0.0056926	0.011475034	0.037373196	0.0067313774
NPIPB11	0.02501339	0.02428825	0.028189445	0.0050544254	0.0	0.0032544855	0.0053390283	0.010500949
NPIPB15	0.023081679	0.024596492	0.17772067	0.025010064	0.013282732	0.016968999	0.017502654	0.014194462
NPIPB3	0.007782314	0.003850597	0.018194186	0.00768738	0.0018975332	0.0044339346	0.0	0.0056543574
NPIPB4	0.02040866	0.043871854	0.05197851	0.020469109	0.0056926	0.016098969	0.010678057	0.025040725
NPIPB5	0.08750908	0.22133362	0.08770289	0.09330268	0.05304164	0.111558326	0.1294968	0.13569352
NPIPB6	0.008179072	0.007701194	0.010132304	0.0021353832	0.0	0.0059119123	0.0	0.0013462756
NPL	0.03598806	0.06118361	0.039331798	0.05299708	0.05622373	0.9649537	0.35344517	0.054022253
NPLOC4	0.11909112	0.34345138	0.29107702	0.21343425	0.072165996	0.28813806	0.1541844	0.12858479
NPM1	1.2135727	1.2707859	1.177197	1.4498557	1.1204014	1.1868763	0.93677515	1.659502
NPM2	0.01703775	0.019444903	0.03690481	0.031072985	0.017077798	0.024024297	0.010678057	0.038036577
NPM3	0.22958542	0.33554798	0.53868794	0.5636705	0.22148074	0.2892048	0.19895507	0.23991105
NPNT	0.006514903	0.05646594	0.21758813	0.35803965	0.0047807493	0.0034721973	0.19396819	0.0035694814
NPPA-AS1	0.0074128215	0.016038831	0.037003584	0.008114456	0.013282732	0.026603606	0.0	0.0021540408
NPPC	0.04858769	0.003850597	0.026834464	0.06051532	0.0	0.007835724	0.0053390283	0.007524427
NPR1	0.0016887292	1.240123	0.0029334936	0.009961929	0.0018975332	0.0037598934	0.0053390283	0.0002692551
NPR2	0.003970385	0.07270505	0.05668885	0.18366273	0.0037950664	0.004846813	0.051658373	0.007539143
NPR3	0.0	0.0057758954	0.0	0.00256246	0.0	0.0	0.0	0.0
NPRL2	0.20195019	0.24215648	0.28263313	0.24740674	0.23695862	0.09700729	0.30162424	0.23385492
NPRL3	0.14933376	0.34141588	0.176588	0.3576702	0.092060976	0.13403255	0.32156724	0.2118277
NPSR1	0.0009557667	0.0	0.11763864	0.0	0.0	0.0004926594	0.0	0.00013462755
NPTN	0.03184781	0.25360203	0.3792089	0.3572364	0.067182526	0.34865814	0.22458492	0.03800068
NPTX1	0.002353495	0.009626492	0.0051532034	0.0046978435	0.0018975332	0.0004926594	0.0	0.0014809031
NPTX2	0.08224148	0.059920203	0.07775538	0.03289218	0.005450274	0.016651938	0.6206949	0.0059236125
NPTXR	0.0064015063	0.060073234	0.0034654967	0.015801836	0.0018975332	0.0028693117	0.053390283	0.014270521
NPW	0.025230851	0.10831894	0.09548996	0.19833781	0.009487666	0.010858176	0.010323841	0.009098756
NPY	0.0053385817	0.0028584457	0.0	0.14453322	0.0	0.003913548	0.0053390283	0.0018847857
NPY1R	0.0013070231	0.0018399431	0.0990104	0.00128123	0.0	0.0	0.034152366	0.00094239286
NPY4R	0.0	0.0	0.0007204957	0.0	0.0	0.0	0.0	0.0
NPY5R	0.0	0.0	0.0048033046	0.0	0.0	0.0	0.0	0.0
NQO1	0.019642984	1.5469325	0.8988849	0.29694536	0.04419313	0.063398145	0.18536937	0.030291637
NQO2	0.16467303	0.4680693	0.18499118	0.6593054	0.2486513	0.4687801	0.52469516	0.13676259
NR0B2	0.0031328592	0.00554528	0.15085201	0.0020128826	0.0	0.0009853188	0.0	0.00013462755
NR1D1	0.06484539	0.36917672	0.092016794	0.2531423	0.03898893	0.04556745	0.55701387	0.13758756
NR1D2	0.1205422	0.41542646	0.1202052	0.2624468	0.122704916	0.19907527	0.3568765	0.20751025
NR1H2	0.33001983	0.70910305	0.28279525	0.41128287	0.3438871	0.29843596	0.4525997	0.41191602
NR1H3	0.026440326	0.14179522	0.2662703	0.39089587	0.03576711	0.40534544	0.27472284	0.028340762
NR1H4	0.002202649	0.014872047	0.19213735	0.179952	0.0	0.0017946305	0.23449713	0.00094239286
NR1I2	0.0021020586	0.003850597	0.27508503	0.0012548105	0.0	0.0021079583	0.0	0.0021540408
NR1I3	0.011419888	0.009626492	0.014253275	0.012612655	0.018975332	0.009360529	0.016017085	0.009423928
NR2C1	0.08572353	0.27784222	0.18687816	0.26354542	0.09975632	0.114083625	0.1990315	0.121807575
NR2C2	0.037487533	0.05976625	0.053015087	0.0565394	0.0056926	0.053484067	0.024562707	0.03466818
NR2C2AP	0.12364215	0.3651435	0.3028601	0.21564558	0.10805032	0.11752071	0.20112886	0.20056735
NR2E3	0.00018827959	0.0	0.022569366	0.016228912	0.0	0.0004926594	0.0053390283	0.00040388264
NR2F1	0.0058067697	0.0425345	0.0021631585	1.2089473	0.0055630477	0.006262349	0.39793688	0.0026319562
NR2F1-AS1	0.0051775915	0.035277285	0.00070704985	0.94871473	0.0037950664	0.007052205	0.3682327	0.0020648465
NR2F2	0.012762062	1.4617467	0.31741184	0.8834008	0.015516169	0.007002787	1.7353647	0.0052607865
NR2F2-AS1	0.0020882967	0.24975085	0.0007677849	0.3674197	0.0	0.002001957	0.67952645	0.001211648
NR2F6	0.069332495	0.31453878	0.85639775	0.2084098	0.017025454	0.03779856	0.13892484	0.04103954
NR3C1	0.22970037	0.40179154	0.0522103	0.6464046	0.46102816	0.34355873	0.59496164	0.56517655
NR3C2	0.012217539	0.13567802	0.48816985	0.051581495	0.014994964	0.010527397	0.067887336	0.04331701
NR4A1	0.9055294	0.39089942	0.43540934	0.2802132	0.63196474	0.4770959	0.8444312	0.26306054
NR4A2	0.41385254	0.16376731	0.121190116	0.14063315	0.528064	0.9793161	0.55169797	0.8139552
NR4A3	0.20244576	0.050092965	0.031053113	0.08211107	0.4429635	0.9346872	0.11096304	0.23525396
NR5A2	0.0072729215	0.656938	0.4328093	0.0051543065	0.059706397	0.0052314517	0.0	0.0054201162
NR6A1	0.013983204	0.011775743	0.25598344	0.013871338	0.0018975332	0.07418879	0.04947991	0.0025110212
NRAP	0.0003743476	0.0	0.049967833	0.0	0.0	0.0	0.0	0.00040388264
NRARP	0.11453881	0.33816722	0.8894972	0.019426316	0.04763656	0.21168624	0.15713477	0.01630062
NRAS	0.17070155	0.37960684	0.29246148	0.17201556	0.15499867	0.28876248	0.21926416	0.15947738
NRBF2	0.27447245	0.25124168	0.24223097	0.2898272	0.14807168	0.3602329	0.22621132	0.27257782
NRBP1	0.28172857	0.57205147	0.31370765	0.5569257	0.2667772	0.27971974	0.39352652	0.35403472
NRBP2	0.027389623	0.20196554	0.17618576	0.18927003	0.0151802655	0.036074053	0.41123185	0.028169999
NRCAM	0.013088004	0.1508739	0.0009606609	0.06931633	0.0056926	0.0004926594	0.053390283	0.00659675
NRD1	0.33067614	0.32452136	0.31148654	0.36390603	0.18465586	0.29409936	0.28031802	0.25372964
NRDE2	0.089645974	0.28956074	0.18763179	0.2333417	0.1122005	0.11127892	0.29783642	0.14523937
NREP	0.023630407	0.55065566	0.19321314	0.6464873	0.14852971	0.13109116	0.9939535	0.020475637
NRF1	0.05388386	0.10237758	0.10679559	0.09257989	0.049335863	0.061820965	0.05260244	0.059961952
NRG1	0.006513563	0.018196894	0.0016490736	0.54443353	0.0013774264	0.65943474	0.025815018	0.0037746879
NRG2	0.016111046	0.03795239	0.0035564464	0.047204774	0.009487666	0.0019706376	0.026695142	0.019655623
NRG4	0.0025417747	0.0019252985	0.04032028	0.0029895366	0.0	0.002463297	0.0	0.0033656887
NRGN	0.017976305	0.6900827	0.06254152	0.015931377	0.13799985	0.5185012	0.07003626	0.012341232
NRIP1	0.050568692	0.24257436	0.40910286	0.24525039	0.16778697	0.27790162	0.22937846	0.08948849
NRIP2	0.0072653564	0.013477089	0.002036766	0.040036384	0.0056926	0.0033323164	0.2669514	0.01642456
NRIP3	0.009833494	0.021624755	0.008092721	0.08684109	0.11567978	0.093965955	0.013568214	0.038655788
NRL	0.056327604	0.052437343	0.048843928	0.05680936	0.017077798	0.03760854	0.015461215	0.042076644
NRM	0.06891168	0.2644967	0.08990489	0.37723723	0.059881523	0.19827124	0.19929467	0.09169137
NRN1	0.013329794	2.7255511	0.0012155318	0.008051314	0.0018975332	0.030913172	2.5234125	0.013426028
NRP1	0.014345014	2.339942	0.015068693	0.22990726	0.043133263	0.72108006	0.7006887	0.011559803
NRP2	0.015400278	0.92169535	0.0074273865	0.34870687	0.05251792	0.49007788	0.3279685	0.00723275
NRROS	0.23835965	0.2702534	0.0027840738	0.0068552005	0.206615	0.32622838	0.008831698	0.07413086
NRSN2	0.039113846	0.24584936	0.057501197	0.4091424	0.009487666	0.018802166	0.26836544	0.01397751
NRTN	0.018516736	0.009626492	0.039537728	0.016307207	0.0	0.003407032	0.0053390283	0.008346909
NRXN1	0.004978232	0.012022881	0.00095331157	0.0058408855	0.0	0.0030073784	3.180519	0.001211648
NRXN2	0.0017436894	0.0019252985	0.029313013	0.056191515	0.0	0.009853188	0.12813668	0.001211648
NRXN3	0.0035081964	0.004986026	0.04586267	0.0331619	0.0	0.0018961201	0.933733	0.00040388264
NSA2	0.41468748	0.4303955	0.56436604	0.6169876	0.28447816	0.53458226	0.2702671	0.52708656
NSD1	0.25201297	0.35749766	0.21747692	0.41166645	0.19391137	0.2372974	0.25226262	0.3671982
NSDHL	0.083916456	0.27702916	0.28198615	0.20490097	0.08049742	0.11504726	0.1849924	0.092624485
NSF	0.12655663	0.24125455	0.28204003	0.17182596	0.112289965	0.26909813	0.12394444	0.098420136
NSFL1C	0.2638774	0.5881504	0.4492823	0.4266867	0.29487523	0.2868132	0.46171552	0.26240745
NSG1	0.016712088	0.022550547	0.005844731	1.3805566	0.046794537	0.010884127	0.02847939	0.18015635
NSG2	0.0016945164	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NSL1	0.21365647	0.49862427	0.24098103	0.48331463	0.26287967	0.3593825	0.46978968	0.3175818
NSMAF	0.092829525	0.1727818	0.15831544	0.20442595	0.2781984	0.30204847	0.12980554	0.15972653
NSMCE1	0.2569931	0.5260897	0.4797782	0.64842093	1.0829315	0.3313609	0.5532456	0.3744638
NSMCE2	0.22918911	0.3502074	0.2596295	0.33690634	0.14283368	0.22152008	0.25282454	0.1911837
NSMCE4A	0.23852734	0.5796992	0.48402157	0.40313923	0.17157838	0.23570295	0.3043733	0.21111014
NSMF	0.02866457	0.27741382	0.3361526	0.19906636	0.030376855	0.16785885	0.152841	0.053751204
NSRP1	0.21868262	0.7581175	0.35320908	0.6841882	0.28177908	0.24775364	0.48402694	0.26349765
NSUN2	0.11530426	0.24100661	0.29242218	0.14706682	0.1404978	0.15629467	0.15725625	0.15532154
NSUN3	0.09078446	0.15731803	0.17003669	0.15256374	0.0666654	0.10696585	0.12173497	0.12948544
NSUN4	0.10615355	0.2133994	0.14464617	0.13484041	0.08195505	0.16345735	0.0954365	0.10782733
NSUN5	0.22918062	0.12303641	0.35992622	0.35212088	0.13301699	0.19364673	0.3045043	0.23484138
NSUN6	0.12462653	0.34998652	0.12087934	0.18014218	0.19450533	0.17667589	0.1033567	0.15165631
NSUN7	0.013868928	0.0058512813	0.21653353	0.0049411873	0.0	0.052129503	0.010678057	0.0029618063
NT5C	0.21440627	0.19839475	0.80737054	0.57386625	0.23625748	0.30923837	0.478762	0.23452725
NT5C2	0.13944168	0.3065943	0.3554321	0.21477179	0.12438771	0.27362987	0.26623628	0.14610697
NT5C3A	0.30951464	0.393014	0.485675	0.20112489	0.28104058	0.16156386	0.20543271	0.23165447
NT5C3B	0.24231808	0.5431582	0.21127225	0.8139469	0.07461829	0.17185156	0.63881356	0.15553927
NT5DC1	0.24083042	0.26191145	0.34177434	0.201958	0.067213364	0.16876814	0.12871315	0.21767469
NT5DC2	0.28239393	0.12479051	0.18273902	0.18966278	0.1351499	0.1689245	0.83670986	0.016338032
NT5DC3	0.04938785	0.012205765	0.18856123	0.06092815	0.0056690164	0.026807347	0.016017085	0.023920307
NT5DC4	0.0	0.0	0.0	0.0	0.0	0.020199034	0.0	0.00013462755
NT5E	0.112750925	0.46053025	0.34504402	0.10266183	0.0049669784	0.00810387	0.026404215	0.06446557
NT5M	0.023213552	0.0664329	0.04173852	0.042665765	0.07400379	0.020305157	0.012857015	0.018611176
NTAN1	0.17756628	0.78019875	0.2560125	0.783886	0.09323683	0.44447765	0.40717947	0.22089411
NTF3	0.00449369	0.031232746	0.003542917	0.5549955	0.0018975332	0.003469276	0.34920084	0.0006731378
NTHL1	0.14288965	0.57050073	0.61304814	0.58728856	0.07428889	0.11105723	0.62262803	0.09788455
NTM	0.0057826024	0.012659105	0.008873481	0.11183584	0.11764706	0.0046771625	2.6283333	0.0012696562
NTMT1	0.27472022	0.4567148	0.35954878	0.3685833	0.14595844	0.27551517	0.39203995	0.2302804
NTN1	0.0034398232	0.022689903	0.008145897	0.2874479	0.0	0.0014779781	0.021356113	0.00094239286
NTN4	0.0058473847	0.7315117	0.1861871	0.39401183	0.0037950664	0.0052476805	1.3593419	0.007679334
NTN5	0.0008472582	0.017327685	0.00084057834	0.0042707664	0.0	0.0009853188	0.0	0.0014809031
NTNG1	0.012444585	0.0	0.0	0.0029895366	0.0	0.0009853188	0.016017085	0.0
NTNG2	0.005862522	0.003850597	0.0017100085	0.03515725	0.009487666	0.028568616	0.030949995	0.012345183
NTPCR	0.096061915	0.7118312	0.6069379	0.5431043	0.17760532	0.19488196	0.32943043	0.13820165
NTRK1	0.0029200474	0.0	0.0007368914	0.003275297	0.3605313	0.0014779781	0.0053390283	0.012310244
NTRK2	0.003954383	0.014684699	0.34426486	0.0032518243	0.0	0.0005452419	0.024931343	0.01190836
NTRK3	0.00074624957	0.0	0.0	0.07890982	0.0	0.0029559562	0.03203417	0.0036349439
NTS	0.0013179572	0.0	0.0034823958	0.0	0.0018975332	0.0	0.0	0.0
NUAK1	0.007248142	2.222539	0.018476399	0.34129503	0.0037950664	0.008752041	0.078511	0.0055137933
NUAK2	0.118897356	0.100790784	0.3062274	0.06157859	0.01507572	0.18297863	0.13071981	0.06378805
NUB1	0.13538451	0.54929626	0.28901345	0.3846207	0.22204255	0.30004945	0.40602186	0.2838154
NUBP1	0.21064311	0.46424025	0.2839795	0.32029408	0.12054155	0.37636366	0.2894799	0.18288575
NUBP2	0.2743576	0.54716516	0.43174812	0.55489016	0.15482241	0.2906429	0.48399895	0.29501992
NUBPL	0.09015249	0.14166585	0.2564157	0.17609724	0.05266229	0.11343082	0.21730891	0.0817658
NUCB1	0.25544047	1.3641719	0.4357144	1.111342	0.26543608	0.44700247	0.7252768	0.30816895
NUCB2	0.730214	0.77359915	0.44552228	0.72245413	0.32835823	0.19791768	0.28466114	0.36109686
NUCKS1	0.29437026	0.9576786	0.73537624	1.2485554	0.395815	0.47644696	1.0205346	0.3978367
NUDC	0.41872925	0.8735188	0.62346554	0.7900199	0.4831066	0.37655	0.7421898	0.4530918
NUDCD1	0.12020387	0.6750887	0.16038665	0.25418043	0.10856097	0.125568	0.2707255	0.11149172
NUDCD2	0.2995032	0.57853675	0.5170951	0.4194831	0.29043874	0.35472578	0.53673464	0.33213174
NUDCD3	0.12796949	0.4710624	0.24040723	0.26632294	0.09583431	0.1356599	0.26154983	0.2251646
NUDT1	0.154472	0.18364969	0.36875355	0.3760621	0.36540115	0.52819836	0.3380103	0.291389
NUDT10	0.0026359144	0.0	0.0	0.07158397	0.0	0.0004926594	0.036034074	0.001211648
NUDT11	0.014010736	0.0019252985	0.0010171257	0.23832299	0.0056926	0.011037541	0.083721034	0.011350125
NUDT12	0.01246617	0.1056655	0.26417866	0.15834516	0.05258678	0.04154909	0.1360883	0.008692435
NUDT13	0.021692881	0.095311455	0.091207996	0.071678385	0.018975332	0.034962974	0.069407366	0.014219972
NUDT14	0.09832441	0.94176453	0.65784574	0.14291571	0.40118396	0.30742007	0.07735886	0.19362794
NUDT15	0.105218664	0.3448046	0.41196695	0.1662958	0.0998504	0.13265976	0.2019076	0.16078997
NUDT16	0.13814284	0.4521564	0.56350994	0.34078503	0.16844021	0.57031816	0.31671035	0.10542067
NUDT16L1	0.20928246	0.3364607	0.5078035	0.3620403	0.122141086	0.17461526	0.3380583	0.32563093
NUDT17	0.056934826	0.042204726	0.038409345	0.081099674	0.04743833	0.03390299	0.03720015	0.020309344
NUDT18	0.16951816	0.21465524	0.15996368	0.11656355	0.024645573	0.1793891	0.08964193	0.10573504
NUDT19	0.07512779	0.17923091	0.20990218	0.08311968	0.09800366	0.20431775	0.06739386	0.13130796
NUDT2	0.25722623	0.37002504	0.35645565	0.35599294	0.16367172	0.20016702	0.27566466	0.16290022
NUDT21	0.31172642	0.45245543	0.4507287	0.34997258	0.201502	0.35212743	0.263219	0.27780375
NUDT22	0.5018516	0.29500002	0.6097814	0.37701163	0.1892036	0.314728	0.242034	0.24561161
NUDT3	0.16021745	0.84535193	0.23484337	0.78237534	0.24077111	0.6873438	0.4773395	0.20325734
NUDT4	0.34564862	0.3335726	0.52513707	0.70293754	0.23144096	0.19497454	0.54277575	0.25252226
NUDT5	0.2833224	0.6608345	0.54172564	0.5566516	0.18177645	0.33249617	0.37493578	0.36023492
NUDT6	0.056819797	0.18802957	0.2866665	0.19619253	0.03852523	0.061293945	0.11374851	0.03203598
NUDT7	0.029550022	0.36980945	0.2624445	0.2919172	0.013957648	0.07000903	0.20589378	0.09731713
NUDT8	0.12668611	0.17702322	0.76111966	0.11619931	0.023033826	0.049995326	0.12270865	0.049261898
NUDT9	0.14018154	0.4488567	0.39421037	0.48555776	0.08824127	0.11953719	0.38954845	0.12020627
NUF2	0.06579443	0.03371158	0.2036962	0.026197419	0.027953072	0.045503072	0.05965738	0.041684378
NUFIP1	0.08912274	0.2408675	0.15660977	0.22431388	0.067857176	0.105584994	0.15800366	0.10865253
NUFIP2	0.16938628	0.3614318	0.31934693	0.27587208	0.29487917	0.4126335	0.3118542	0.18382345
NUGGC	0.18868198	0.009340125	0.0073650978	0.007445506	0.003432554	0.0054665036	0.0053390283	0.019543873
NUMA1	0.10635879	0.5603258	0.46523497	0.43047807	0.12149305	0.17873749	0.2982928	0.17856497
NUMB	0.21019171	0.5648035	0.33684483	0.3441203	0.15549101	0.5754455	0.27418736	0.19881783
NUMBL	0.018747438	0.13338485	0.041147426	0.4066775	0.009487666	0.019999888	0.18175113	0.0167151
NUP107	0.13782068	0.24907397	0.1886594	0.26793036	0.14511351	0.13421844	0.21690606	0.22363041
NUP133	0.06667707	0.23186475	0.17982289	0.24581373	0.10164779	0.1326585	0.19227517	0.08362034
NUP153	0.098628126	0.2176482	0.19756708	0.1582952	0.10391394	0.1777678	0.16443889	0.14484085
NUP155	0.06804567	0.17462862	0.1751145	0.118730776	0.06386911	0.102035634	0.10714156	0.096517004
NUP160	0.13770676	0.30461243	0.18022461	0.3147387	0.0857994	0.119203135	0.24676384	0.23835352
NUP188	0.06176637	0.21723571	0.16669112	0.12781227	0.03527007	0.099785484	0.29571402	0.08599968
NUP205	0.053392317	0.1594305	0.19971834	0.10337038	0.08682598	0.12504381	0.093605295	0.06496819
NUP210	0.26427555	0.013570224	0.07834097	0.011956403	0.03297401	0.12949021	0.02093994	0.35479495
NUP210L	0.0008472582	0.021178283	0.007072324	0.0008541533	0.0	0.005419253	0.0053390283	0.001211648
NUP214	0.09063441	0.19081354	0.19469094	0.16672355	0.11410821	1.1339238	0.14399764	0.10924905
NUP35	0.10659577	0.25137618	0.19839035	0.22720498	0.15926914	0.06781419	0.22133803	0.1455886
NUP37	0.17301029	0.3341433	0.34645772	0.30304524	0.17609529	0.1526	0.24785575	0.14517215
NUP43	0.07605253	0.17836766	0.1454149	0.14275104	0.04615313	0.14165652	0.0636303	0.08468749
NUP50	0.15791897	0.31305975	0.27954185	0.19290352	0.17207594	0.30588758	0.105401285	0.24846976
NUP54	0.12405796	0.329419	0.24812616	0.38247794	0.20767239	0.16132575	0.3269406	0.21400942
NUP62	0.17590155	0.2966526	0.28131893	0.2379225	0.10976864	0.44523397	0.19875295	0.21439184
NUP62CL	0.11983786	0.015064344	0.08499343	0.0040044417	0.0056926	0.004224321	0.0027671948	0.01087214
NUP85	0.077985294	0.3635441	0.26176965	0.29135907	0.08361125	0.14746155	0.30735078	0.12052443
NUP88	0.17422858	0.1851465	0.24096173	0.1813073	0.08803098	0.107377365	0.21433386	0.17783938
NUP93	0.090510376	0.4574867	0.25269666	0.25723594	0.15176629	0.24423979	0.24501869	0.14699265
NUP98	0.12484454	0.19777447	0.22457269	0.15735447	0.15497388	0.19256298	0.13525902	0.2050843
NUPL1	0.116399646	0.23090175	0.20585474	0.18041332	0.2698538	0.3242469	0.20670654	0.19321711
NUPL2	0.19512284	0.3483815	0.22310387	0.2556669	0.16586053	0.20726375	0.27968162	0.21101604
NUPR1	0.04010316	0.06819851	1.2721316	1.4100443	0.032711778	0.17876285	0.7548931	0.02065391
NUPR1L	0.0024020337	0.003850597	0.18628587	0.0029895366	0.0018975332	0.0013046542	0.0018992028	0.0056543574
NUS1	0.3652715	0.28160828	0.26038304	0.21146452	0.23283972	0.29404086	0.19017424	0.19843142
NUSAP1	0.11858846	0.058628164	0.3623866	0.034071296	0.045944076	0.109711096	0.031044133	0.07225245
NUTF2	0.2918487	0.59074754	0.5325478	0.46270305	0.2222489	0.3991881	0.39146355	0.34640813
NUTM2A-AS1	0.20208503	0.44336864	0.2543304	0.28098273	0.30997548	0.26842296	0.20740503	0.2223879
NVL	0.105904035	0.15621212	0.31693637	0.15482199	0.09228145	0.08627999	0.116452664	0.11472649
NWD1	0.004513656	0.015402388	0.027689833	0.00640615	0.0037950664	0.003941275	0.0	0.002423296
NXF1	0.24734424	0.5107196	0.24468513	0.3720342	0.2589826	0.330715	0.45930898	0.23057929
NXF3	0.0	0.0019252985	0.03885033	0.0	0.0	0.0	0.026695142	0.0
NXN	0.026908927	0.85364115	0.004276704	0.5865503	0.021725547	0.017329717	0.12083624	0.0062700664
NXPE1	0.007372791	0.0057793898	0.6222922	0.0048320224	0.0056926	0.004419646	0.0	0.0034509094
NXPE2	0.0037998022	0.004899574	0.4327557	0.0042598485	0.0018975332	0.002540903	0.0	0.0014271148
NXPE3	0.21171118	0.21294649	0.014682615	0.13901342	0.17968349	0.18723504	0.2591911	0.17648336
NXPE4	0.024529155	0.0066587375	1.0461744	0.0059903343	0.00395121	0.005419941	0.0024777895	0.00626772
NXPH3	0.012552885	0.013149354	0.0	0.03363738	0.0	0.0034486155	0.11745862	0.00013462755
NXPH4	0.03709907	0.0	0.0007938964	0.0068332264	0.0	0.0003914979	0.0053390283	0.0035003163
NXT1	0.3520251	0.5250937	0.253002	0.37341848	0.52984744	0.29435098	0.26135248	0.4102524
