gene	B_Plasma	Endothelial	Epithelial	Fibroblast	Mast	Myeloid	T_NK
RP11-665C16.6	0.00028791893	0.0	0.0028417164	0.0	0.009259259	0.005946187	0.00088059175
FBXO34	0.100786336	0.24310592	0.28602064	0.13563322	0.19841126	0.25355926	0.24780713
RP11-665C16.5	0.00086375675	0.0	0.0014208582	0.0	0.0	0.0	0.0011007397
ATG14	0.07646632	0.30103645	0.1623887	0.2257293	0.1197256	0.1362632	0.10418647
TBPL2	0.010290417	0.020693222	0.01343686	0.008032128	0.0	0.014865467	0.016290948
KTN1-AS1	0.013589479	0.032052666	0.05911052	0.024096385	0.018518519	0.011892374	0.012930212
KTN1	0.35313165	1.4635962	0.76535094	0.7623033	0.46166307	0.5558309	0.46079147
RP11-813I20.2	0.0	0.0	0.0	0.0	0.0	0.0	0.00022014794
LINC00520	0.0077913664	0.010346611	0.014412455	0.0	0.018518519	0.016203236	0.0057238466
CTD-2588E21.1	0.009156535	0.089652054	0.01739319	0.02811245	0.009259259	0.022298202	0.003962663
PELI2	0.028307997	0.42735097	0.16858003	0.31242722	0.02725773	0.17202964	0.028791394
RP11-930O11.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-930O11.3	0.00086375675	0.03621314	0.008525149	0.024096385	0.0	0.0044596405	0.0017611835
RP11-930O11.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM260	0.081440486	0.23408902	0.16244534	0.29327294	0.051849656	0.13115673	0.100581
RP11-624J12.1	0.0	0.0	0.0014208582	0.0	0.0	0.0	0.00022014794
RP11-1085N6.2	0.0	0.0	0.0	0.0	0.0	0.0	0.00022014794
RP11-1085N6.3	0.0	0.0	0.0	0.0	0.0	0.0	0.00044029587
RP11-1085N6.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTX2	0.0	0.0	0.0	0.0	0.0	0.0	0.00022014794
OTX2-AS1	0.0	0.0	0.0028417164	0.0	0.0	0.0	0.0
RP11-1085N6.5	0.0	0.0	0.0014208582	0.0	0.0	0.0	0.0
RP11-108M12.3	0.0017275135	0.0	0.009946007	0.0	0.0	0.0	0.00022014794
EXOC5	0.10802955	0.5397261	0.21269211	0.3835499	0.10266737	0.22027482	0.17008223
AP5M1	0.12715197	0.2648132	0.39663035	0.2514783	0.13877991	0.16711806	0.20902748
RP11-932A10.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NAA30	0.08499954	0.25135827	0.16043894	0.17329396	0.11061396	0.111930884	0.14207603
C14ORF105	0.019322518	0.05930245	0.027428709	0.018519523	0.037037037	0.023608683	0.019743232
SLC35F4	0.0	0.0	0.0	0.004016064	0.0	0.0	0.0
RP11-409I10.2	0.0	0.0	0.0014208582	0.0	0.0	0.0	0.0
C14ORF37	0.009439264	0.5703129	0.022770343	0.34722272	0.018518519	0.0074327337	0.0059439945
ACTR10	0.18205753	0.68734443	0.41098303	0.60557747	0.20692675	0.26470634	0.2645568
PSMA3	0.3065639	0.7700905	0.68513787	0.6041015	0.37261873	0.5333347	0.3652894
PSMA3-AS1	0.28699377	0.5536956	0.27893564	0.4362036	0.35176304	0.43731686	0.49214083
LINC00216	0.00028791893	0.0	0.0	0.0	0.0	0.0	0.0011007397
ARID4A	0.20453632	0.54988605	0.2579934	0.28915563	0.27752763	0.3108102	0.31050602
RP11-517O13.3	0.0	0.0	0.0014208582	0.0	0.0	0.0	0.0
TOMM20L	0.0011516757	0.0	0.009519915	0.004016064	0.0	0.0029730934	0.0013208876
RP11-517O13.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TIMM9	0.30765772	0.4656397	0.331846	0.35668987	0.15467027	0.31493723	0.29336637
KIAA0586	0.09423542	0.27163526	0.14134227	0.1598306	0.11321655	0.0855045	0.15985274
DACT1	0.0039921748	0.008754744	0.03264474	0.27309236	0.0	0.008905525	0.0019813315
LINC01500	0.0	0.0	0.0	0.0	0.0	0.0	0.00022014794
DAAM1	0.18867053	0.7235055	0.30323252	0.78314584	0.100487106	0.17825218	0.13937052
GPR135	0.011811053	0.025866529	0.015109613	0.04819277	0.009259259	0.014865467	0.0050634025
L3HYPDH	0.08729715	0.15278868	0.06579371	0.2642996	0.06148467	0.07405475	0.05415003
JKAMP	0.13652697	0.34282717	0.27950877	0.39969212	0.19643816	0.2745796	0.19522116
CCDC175	0.0	0.0	0.033495933	0.0	0.0	0.0029730934	0.0006604438
RTN1	0.003943277	0.02512398	0.016097622	0.008032128	0.0	0.42752713	0.0006604438
RP11-62H20.1	0.0	0.0	0.08658841	0.0	0.0	0.0	0.0
LRRC9	0.0	0.0	0.009946007	0.0	0.0	0.0	0.0
RP11-16B13.1	0.0011516757	0.0	0.0042625745	0.0	0.0	0.0014865467	0.0019813315
PCNXL4	0.14213462	0.4087378	0.16652179	0.4169744	0.36717203	0.22264515	0.21851487
DHRS7	0.2909115	0.4991653	1.0341021	0.4537998	0.4117814	0.33088204	0.44176036
CTD-2184C24.2	0.0042309565	0.010346611	0.03482333	0.004016064	0.0	0.008919281	0.0037425149
PPM1A	0.17911898	0.29519594	0.4532371	0.30709675	0.2787329	0.23037174	0.25157574
CTD-2568P8.1	0.00028791893	0.0	0.0014208582	0.0	0.0	0.0	0.00088059175
C14ORF39	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SIX6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-1042B17.3	0.00086375675	0.0	0.0	0.0	0.0	0.0	0.0006604438
SALRNA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SIX1	0.0011516757	0.0051733055	0.0028417164	0.064257026	0.0	0.0	0.00022014794
SIX4	0.0017275135	0.0051733055	0.0028417164	0.032128513	0.0	0.0	0.0011007397
MNAT1	0.1289835	0.30201167	0.18353897	0.26755086	0.15586862	0.1284688	0.26006454
TRMT5	0.046144202	0.18570462	0.19309841	0.22413857	0.009259259	0.086673625	0.047821276
SLC38A6	0.043419022	0.09730109	0.06329814	0.30865332	0.024174284	0.13943921	0.08018448
PRKCH	0.079218015	0.78201985	0.07319381	0.061967403	0.14783531	0.1789578	0.50827634
TMEM30B	0.008683264	0.030083917	1.23833	0.040996276	0.018518519	0.017839128	0.035293277
RP11-902B17.1	0.051389024	0.5645153	0.0585815	0.028351014	0.09709609	0.07145263	0.25300163
RP11-47I22.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-47I22.1	0.0	0.0051733055	0.0028417164	0.0	0.0	0.0014865467	0.0
RP11-47I22.2	0.0011516757	0.103466116	0.010691379	0.10406732	0.009259259	0.016352015	0.00088059175
FLJ22447	0.0045802216	0.06975731	0.0084828455	0.044176705	0.0	0.005946187	0.011667841
HIF1A-AS1	0.00086375675	0.0051733055	0.0020980686	0.004016064	0.0	0.0014865467	0.0019813315
HIF1A	0.23730543	0.7811186	0.324261	0.78555894	0.4157106	0.74163085	0.27541262
HIF1A-AS2	0.006327056	0.13989757	0.032248717	0.064257026	0.009259259	0.051043842	0.012328285
SNAPC1	0.12933332	0.38926557	0.12682524	0.3427784	0.21805377	0.22526091	0.19809249
CTD-2277K2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SYT16	0.00086375675	0.0	0.0014208582	0.004016064	0.0	0.0014865467	0.0006604438
RP11-355I22.5	0.00028791893	0.0	0.0	0.0	0.0	0.0	0.0
RP11-355I22.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC00643	0.01268158	0.015246089	0.0028417164	0.0	0.018518519	0.0	0.0021990738
LINC00644	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KCNH5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-1112J20.2	0.0	0.0	0.0014208582	0.0	0.0	0.0014865467	0.00044029587
RHOJ	0.014473588	2.0466175	0.008747495	0.5081241	0.018518519	0.006954518	0.003868104
RP11-696D21.2	0.0017275135	0.0051733055	0.0014208582	0.008032128	0.0	0.0014865467	0.0019813315
GPHB5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PPP2R5E	0.16079141	0.5311559	0.29343638	0.493017	0.17327854	0.24913988	0.28387973
CTD-2302E22.4	0.027106263	0.023949677	0.02505906	0.012048192	0.009259259	0.017572882	0.0122498395
WDR89	0.073394164	0.14729853	0.08394839	0.114891134	0.081642985	0.075629145	0.10936598
CTD-2302E22.2	0.00057583785	0.0	0.0	0.0	0.0	0.0014865467	0.0
CTD-2302E22.6	0.033178274	0.03547094	0.034386132	0.004016064	0.018518519	0.029730935	0.018816799
SGPP1	0.09064101	0.113140374	0.12353002	0.2152619	0.13493098	0.2823226	0.08325398
SYNE2	0.1995143	0.9716836	0.31123418	0.3485627	0.09052896	0.0909803	0.5575139
ESR2	0.20046002	0.0752218	0.019371124	0.026010273	0.037037037	0.019771954	0.046019755
RP11-544I20.2	0.025137749	0.08631529	0.041630294	0.050822407	0.046296295	0.036826078	0.024204738
CTD-2555O16.1	0.0014395947	0.010346611	0.0	0.0	0.0	0.0	0.0011007397
MTHFD1	0.09686911	0.26488885	0.33192277	0.14413625	0.07173559	0.17024995	0.10803382
CTD-2555O16.2	0.00086375675	0.010346611	0.0014208582	0.004016064	0.0	0.0029730934	0.003522367
CTD-2555O16.4	0.0045945793	0.022636997	0.0033954305	0.015617352	0.0	0.01921843	0.018492427
ZBTB25	0.13404362	0.15424654	0.08707124	0.15060264	0.14078955	0.15768412	0.28938383
AKAP5	0.055385243	0.0634352	0.10212282	0.038293954	0.18118615	0.041999653	0.10244246
ZBTB1	0.1632355	0.20359585	0.1225412	0.16857482	0.250801	0.2911436	0.26698884
RP11-973N13.4	0.00057583785	0.0051733055	0.0	0.0	0.0	0.0	0.0006604438
HSPA2	0.04962917	0.31682628	0.19407195	0.6943706	0.14706998	0.10155414	0.08156362
PPP1R36	0.009260154	0.04655975	0.2971171	0.012048192	0.0	0.0077542607	0.0032875892
RP11-973N13.3	0.00028791893	0.0	0.0	0.0	0.0	0.0	0.0
PLEKHG3	0.010835782	0.10001611	0.22314337	0.11363279	0.046296295	0.052660104	0.029714217
SPTB	0.0011516757	0.0	0.013635604	0.008032128	0.018518519	0.0029730934	0.0030820712
AL135745.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHURC1	0.21798572	0.6686153	0.31927562	0.50458956	0.34313592	0.3837064	0.515691
CHURC1-FNTB	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPX2	0.026565574	0.021177964	2.2611635	0.012225826	0.014149221	0.05776021	0.022013163
RAB15	0.004956097	0.12211372	0.42082822	0.05163291	0.0	0.036229912	0.015519433
FNTB	0.020743946	0.1260047	0.14965758	0.135101	0.009259259	0.06361218	0.022393785
RP11-840I19.5	0.0020154323	0.0051733055	0.0	0.008032128	0.0	0.0044596405	0.00044029587
MAX	0.2252878	0.47821587	0.31440526	0.38680872	0.27354404	0.4096072	0.31852636
RP11-840I19.3	0.0017275135	0.0	0.0042625745	0.0	0.0	0.0	0.0022014794
CTD-2509G16.2	0.0031671082	0.010346611	0.0027509322	0.004016064	0.0	0.0029730934	0.0013208876
CTD-2509G16.5	0.017748794	0.0	0.003537067	0.0	0.0	0.0	0.0006604438
FUT8	0.23310538	0.27738905	0.37231523	0.40727773	0.13731425	0.101671666	0.122891344
FUT8-AS1	0.05517294	0.020587686	0.066564314	0.012048192	0.046296295	0.013952813	0.012108137
CTD-2014B16.3	0.00028791893	0.0051733055	0.0028417164	0.0	0.0	0.0	0.00044029587
RP11-783L4.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-72M17.1	0.019196028	0.019962814	0.065452546	0.009217659	0.009259259	0.026177801	0.019044107
GPHN	0.054575767	0.22694181	0.23744799	0.21743166	0.018518519	0.083307065	0.06469339
RP11-862P13.1	0.0	0.0	0.0014208582	0.004016064	0.0	0.0014865467	0.0
FAM71D	0.006159325	0.022717306	0.019754447	0.016064256	0.009259259	0.010405827	0.005273467
MPP5	0.07733418	0.34166297	0.5154454	0.3037086	0.08054367	0.09152792	0.048091512
ATP6V1D	0.17134662	0.31131217	0.49931964	0.47424793	0.24186198	0.38182825	0.26327702
EIF2S1	0.17241058	0.47017893	0.39792213	0.3479067	0.18747701	0.295489	0.24153568
PLEK2	0.0034614108	0.01492451	1.3397971	0.00867883	0.009259259	0.034796305	0.0073968503
TMEM229B	0.018396825	0.08603734	0.16488676	0.05222532	0.009259259	0.1334453	0.05233399
PLEKHH1	0.0039548874	0.0038526386	0.4491182	0.02811245	0.0	0.020529537	0.0028619233
PIGH	0.19526355	0.31321186	0.23027943	0.30046433	0.08085414	0.1220664	0.13628352
ARG2	0.035152044	0.1336318	0.65660554	0.123562895	0.055555556	0.02835555	0.035034638
VTI1B	0.19191206	0.44613788	0.56988287	0.43768227	0.15523516	0.33706015	0.19084622
RP11-1012A1.4	0.00028791893	0.0	0.0	0.0	0.0	0.0014865467	0.00022014794
RDH11	0.13524884	0.45919386	0.3067756	0.42400715	0.14973877	0.19329502	0.2240459
RDH12	0.0	0.0	0.007104291	0.004016064	0.0	0.0029730934	0.00022014794
ZFYVE26	0.037512626	0.12576821	0.08798079	0.101548545	0.046296295	0.092246644	0.040819053
RAD51B	0.056328516	0.1012932	0.06443447	0.07278302	0.027777778	0.0734158	0.06663572
CTD-2566J3.1	0.0017275135	0.0	0.16624756	0.0	0.0	0.0014865467	0.0017611835
CTD-2325P2.4	0.0059037493	0.010346611	0.022380939	0.024096385	0.037037037	0.017838562	0.006604438
CTD-2325P2.3	0.0057583787	0.0	0.0	0.0	0.0	0.0044596405	0.003302219
ZFP36L1	0.38955918	1.1289071	0.47522187	1.4159099	0.56361866	0.78978837	0.45735574
ACTN1	0.06967255	1.3270092	0.39498723	1.7262417	0.06932052	0.5333682	0.12820302
ACTN1-AS1	0.00028791893	0.0051733055	0.007104291	0.016064256	0.0	0.0014865467	0.00088059175
DCAF5	0.11121373	0.3835917	0.21069321	0.27543327	0.12199358	0.18216373	0.18897687
RP11-817G13.3	0.003455027	0.0051733055	0.0042625745	0.004016064	0.0	0.0014865467	0.0013208876
RP11-363J20.1	0.003455027	0.0	0.018329596	0.016064256	0.0	0.0029730934	0.0013208876
EXD2	0.061407514	0.3166857	0.14147767	0.17319371	0.06254721	0.07021251	0.03511163
RP11-363J20.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALNT16	0.012512395	0.23461385	0.026676048	0.07746039	0.037037037	0.011318075	0.0149700595
ERH	0.4622413	1.0663348	0.8528664	1.1348305	0.53282094	0.727272	0.5094275
SLC39A9	0.09936008	0.31151333	0.41368672	0.28756264	0.036635313	0.20745756	0.08852716
PLEKHD1	0.03176182	0.0704244	0.028379597	0.02811245	0.046296295	0.04316544	0.034887098
CCDC177	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SUSD6	0.124502316	0.43927497	0.24223876	0.20582841	0.1880752	0.6033785	0.14341924
SRSF5	0.7377164	1.0959105	0.8410416	0.91084504	0.9999918	0.9087941	1.0616604
SLC10A1	0.0025912703	0.020693222	0.007104291	0.0	0.0	0.0	0.0011007397
SMOC1	0.09111759	0.014428678	0.008151508	0.13769238	0.0	0.008030132	0.0016676873
SLC8A3	0.0014395947	0.025866529	0.0	0.0	0.083333336	0.0	0.0
RP11-486O13.2	0.0017275135	0.010346611	0.0	0.008032128	0.0	0.0074327337	0.00022014794
RP11-718G2.5	0.0	0.0	0.0	0.0	0.009259259	0.0	0.00022014794
COX16	0.105406344	0.2829212	0.42613435	0.19740859	0.11179305	0.20231736	0.1167824
SYNJ2BP-COX16	0.00086375675	0.0	0.0121872965	0.004016064	0.0	0.0029730934	0.0006604438
SYNJ2BP	0.14573796	0.6805637	0.5237411	0.36763594	0.16350493	0.20019098	0.20506151
RP11-486O13.4	0.0	0.0	0.0	0.0	0.0	0.0	0.00022014794
ADAM21	0.00028791893	0.0	0.0	0.0	0.0	0.0	0.0
ADAM20P1	0.0031671082	0.025866529	0.005683433	0.008032128	0.0	0.0044596405	0.003962663
ADAM20	0.0028791893	0.0051733055	0.0014208582	0.008032128	0.0	0.0014865467	0.0026417752
MED6	0.22712447	0.2929951	0.17887348	0.2961316	0.2491827	0.2009645	0.28472796
CTD-2540L5.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2540L5.6	0.003742946	0.0	0.0	0.0	0.0	0.0	0.00022014794
TTC9	0.04835011	0.08858174	0.009984636	0.025910655	0.0	0.028027987	0.06277591
LINC01269	0.00028791893	0.0	0.0042625745	0.0	0.0	0.0	0.00022014794
MAP3K9	0.049684662	0.024894027	0.08206341	0.026639296	0.027777778	0.04800956	0.038656518
RP6-65G23.3	0.026593864	0.0051733055	0.1914741	0.0039747353	0.0	0.007231895	0.014789156
RP6-65G23.5	0.031041555	0.008238008	0.030608654	0.086495504	0.0	0.0044596405	0.0046231067
RP1-292L20.3	0.021362351	0.020693222	0.018483842	0.045889407	0.009259259	0.018166086	0.02084706
PCNX	0.13159786	0.2562119	0.08598522	0.2435394	0.23445937	0.30045804	0.3643586
RP6-91H8.3	0.05662755	0.057443682	0.025758106	0.03254965	0.098005444	0.3238115	0.24984121
RP6-91H8.2	0.0	0.0	0.0	0.0	0.0	0.0	0.00022014794
RP6-91H8.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP6-91H8.5	0.0067828796	0.030072125	0.0052957176	0.004016064	0.027777778	0.016352015	0.010787249
RP1-261D10.2	0.0028791893	0.0051733055	0.060827196	0.034721702	0.009259259	0.005946187	0.0019813315
SIPA1L1	0.14011317	0.15543064	0.21772245	0.16496952	0.20864165	0.35512847	0.16241705
RP6-114E22.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RGS6	0.008299144	0.010346611	0.0028417164	0.02008032	0.027777778	0.013378921	0.018451076
AC005477.1	0.00086375675	0.0	0.0014208582	0.004016064	0.009259259	0.0044596405	0.0026417752
RP3-514A23.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DPF3	0.04017665	0.057324387	0.1384814	0.010613401	0.027777778	0.013056369	0.014640361
DCAF4	0.060564667	0.20173557	0.13797776	0.09845488	0.046296295	0.051650442	0.042205457
ZFYVE1	0.030180959	0.15760528	0.10808973	0.1401562	0.037037037	0.062268104	0.03392613
RP11-109N23.4	0.0065752435	0.014333827	0.020913614	0.016064256	0.0	0.0014865467	0.0048432546
RBM25	0.40779617	0.72197735	0.5566608	0.6353814	0.41872135	0.62816095	0.5208863
PSEN1	0.13356327	0.2968054	0.5089156	0.27526253	0.1835652	0.3115637	0.1646236
PAPLN	0.008631941	0.13943	0.031971674	0.52844685	0.027777778	0.0118852435	0.003302219
RP4-647C14.2	0.034202624	0.06320207	0.04338465	0.057923786	0.037037037	0.038402095	0.03147272
RP4-647C14.3	0.0068783322	0.0051733055	0.036293365	0.004016064	0.0	0.005946187	0.003962663
NUMB	0.23966679	0.7281941	0.44686127	0.43883884	0.13788922	0.49652627	0.1765015
HEATR4	0.0057583787	0.020693222	0.013037731	0.012048192	0.009259259	0.008919281	0.007044734
C14ORF169	0.055453878	0.058984976	0.0765661	0.07125487	0.018518519	0.17914338	0.09058782
RP3-414A15.2	0.0	0.0	0.0014208582	0.0	0.0	0.0	0.00022014794
ACOT1	0.0023033514	0.010346611	0.052913833	0.004016064	0.009259259	0.0014865467	0.0013208876
ACOT2	0.013167775	0.055791523	0.09069547	0.23290488	0.037037037	0.017929938	0.011109427
ACOT4	0.0119011775	0.01339536	0.1789652	0.04276172	0.027777778	0.011579888	0.023135304
ACOT6	0.0	0.0	0.0	0.0	0.0	0.0	0.00022014794
RP3-414A15.10	0.008349649	0.0051733055	0.0014208582	0.008032128	0.0	0.011892374	0.00022014794
DNAL1	0.06521856	0.35748565	0.09183412	0.27677354	0.055555556	0.101551466	0.07872674
RP4-693M11.3	0.0	0.0	0.0	0.0	0.0	0.0	0.00044029587
PNMA1	0.05674564	0.26488602	0.060929116	0.36494997	0.09860351	0.12002897	0.15671055
ELMSAN1	0.1625445	0.59194946	0.31263188	0.34286433	0.16745973	0.26035333	0.16754535
RP5-1021I20.1	0.022961922	0.055973303	0.04392388	0.06320873	0.0	0.011328618	0.015410356
RP5-1021I20.2	0.0	0.0	0.0014208582	0.004016064	0.0	0.0029730934	0.0006604438
PTGR2	0.034189317	0.108838245	0.3318996	0.122800566	0.037037037	0.095172524	0.03793313
RP5-1021I20.4	0.0011516757	0.0	0.0028417164	0.0	0.0	0.0	0.0019813315
RP5-1021I20.8	0.0025912703	0.0051733055	0.007104291	0.004016064	0.0	0.0029730934	0.0015410356
ZNF410	0.031724196	0.049913306	0.039341487	0.03321581	0.037037037	0.05716728	0.06381353
RP5-1021I20.5	0.023156129	0.10270783	0.05603501	0.060240965	0.055555556	0.041497488	0.03542429
FAM161B	0.021385774	0.0708221	0.045095306	0.06523731	0.009259259	0.012933046	0.028231254
COQ6	0.086501986	0.1765265	0.1749506	0.20942542	0.03371272	0.1042495	0.10501481
ENTPD5	0.033159565	0.17902271	0.7849831	0.13243745	0.074074075	0.088489324	0.04933357
AC005480.1	0.090236686	0.10865171	0.11302006	0.068442285	0.04576568	0.121494114	0.12257788
BBOF1	0.013408317	0.106773354	0.028117847	0.19516803	0.037037037	0.023251632	0.020579785
ALDH6A1	0.077843346	0.46615225	0.5473924	0.33675447	0.08422567	0.12021231	0.082207195
LIN52	0.086784795	0.12739137	0.10702284	0.09233889	0.053467713	0.06891812	0.07150307
VSX2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ABCD4	0.1540305	0.81484663	0.30651367	0.20789067	0.120270796	0.15813212	0.18021451
VRTN	0.0020154323	0.0	0.025339754	0.004016064	0.009259259	0.0029730934	0.0026417752
SYNDIG1L	0.0	0.010346611	0.0028417164	0.008032128	0.0	0.0	0.00022014794
RP3-449M8.9	0.00057583785	0.015519917	0.0042625745	0.0	0.009259259	0.0029730934	0.0006604438
RP3-449M8.6	0.0	0.0051733055	0.0	0.0	0.0	0.0	0.0
NPC2	0.64512223	1.4540181	0.68899095	1.1415051	0.5306612	1.9114088	0.20075987
ISCA2	0.20874768	0.36725903	0.42898893	0.23722926	0.16035868	0.24671313	0.20276359
LTBP2	0.0019330974	0.107959524	0.005055255	0.702261	0.0	0.017500872	0.0026417752
CTD-2207P18.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTD-2207P18.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AREL1	0.036042657	0.12901913	0.1801609	0.13929904	0.018518519	0.13073272	0.07014333
FCF1	0.09041822	0.22113264	0.14222686	0.16563985	0.11378512	0.13160974	0.15062788
YLPM1	0.15718657	0.36673427	0.19510616	0.27168563	0.19720493	0.19026104	0.18089002
PROX2	0.0014395947	0.0051733055	0.0	0.0	0.0	0.0	0.0015410356
DLST	0.09995541	0.27746245	0.33079496	0.28543308	0.110958286	0.1637306	0.14958538
RPS6KL1	0.04944012	0.20103133	0.07793434	0.050831452	0.018518519	0.054914825	0.02841651
PGF	0.020711891	0.6692552	0.040446986	0.86051697	0.0	0.018127223	0.011745793
EIF2B2	0.1025646	0.44540823	0.28444007	0.315469	0.12488838	0.185197	0.100980416
RP11-950C14.3	0.0025912703	0.031039834	0.018887503	0.02008032	0.027777778	0.0014865467	0.003302219
MLH3	0.120773666	0.40793106	0.275209	0.6751636	0.14913148	0.09289681	0.12732711
ACYP1	0.14337537	0.26673034	0.30177853	0.2591606	0.19028558	0.111913055	0.22879153
ZC2HC1C	0.023663342	0.07021004	0.11091151	0.07680732	0.018518519	0.01754285	0.011194543
NEK9	0.09083953	0.39588076	0.15144904	0.35423368	0.13198234	0.23366927	0.14182845
RP11-950C14.7	0.0060266973	0.010346611	0.015139438	0.012048192	0.009259259	0.008919281	0.003962663
TMED10	0.5997481	0.5860895	0.63172734	0.8123021	0.30373946	0.6358288	0.4322286
CTD-3075F15.1	0.023651347	0.010346611	0.03274357	0.0	0.009259259	0.016352015	0.009686509
RP11-293M10.1	0.003742946	0.0	0.0028417164	0.0	0.009259259	0.0074327337	0.0061641424
RP11-293M10.2	0.015323889	0.010346611	0.022867229	0.0	0.009259259	0.027351478	0.014529764
FOS	0.85406184	1.380617	1.408703	1.5470011	1.1120296	1.3600907	1.1437542
LINC01220	0.012123229	0.035968013	0.04192052	0.008032128	0.0	0.058393545	0.010346953
RP11-293M10.6	0.013227818	0.010346611	0.028424598	0.008032128	0.0	0.031217482	0.0013208876
JDP2	0.07326427	0.33542624	0.27616397	0.33862242	0.016875854	0.321413	0.015791921
BATF	0.09489241	0.14141682	0.0468056	0.070164904	0.5356715	0.120200425	0.49302056
AC007182.6	0.00082547846	0.0051733055	0.2998386	0.0	0.0	0.0014865467	0.0011007397
FLVCR2	0.0071069645	0.03409266	0.37525302	0.015388633	0.0	0.22995919	0.016941313
TTLL5	0.052907303	0.3133764	0.18402292	0.15163036	0.083032794	0.09915985	0.08936172
C14ORF1	0.1896046	0.34270975	0.51311857	0.30096307	0.14494008	0.16980346	0.23687902
RP11-270M14.4	0.00028791893	0.0	0.0	0.0	0.0	0.0	0.0
IFT43	0.106842004	0.8712873	0.48671663	0.48644903	0.06826354	0.15208972	0.1073031
TGFB3	0.018569503	0.13612677	0.031155957	0.36809215	0.018518519	0.011474201	0.0061641424
RP11-270M14.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPATCH2L	0.16111414	0.5269205	0.29302388	0.39293462	0.29554585	0.28748176	0.2157676
RP11-516J2.1	0.00057583785	0.0	0.0	0.0	0.0	0.0	0.0006604438
ESRRB	0.00057583785	0.0	0.0014208582	0.004016064	0.0	0.0	0.0
RP11-187O7.3	0.0	0.14485256	0.0	0.0	0.0	0.0014865467	0.00022014794
RP11-99E15.2	0.0	0.010346611	0.0	0.0	0.0	0.0014865467	0.0
VASH1	0.014265072	0.7310933	0.009236858	0.12813893	0.018518519	0.46438912	0.025807597
RP11-488C13.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-488C13.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-488C13.5	0.015376711	0.21194912	0.04176029	0.05824102	0.0	0.03380994	0.0129887285
ANGEL1	0.039401323	0.2551643	0.06252098	0.057323776	0.027777778	0.08854442	0.026423052
LRRC74A	0.00057583785	0.020693222	0.0	0.0	0.0	0.011892374	0.0
RP11-488C13.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC01629	0.0	0.0	0.0	0.0	0.0	0.0	0.00022014794
IRF2BPL	0.07938466	0.71438426	0.12789126	0.6191923	0.09275949	0.11798822	0.11089582
RP11-7F17.8	0.06467159	0.08397124	0.050041202	0.051044196	0.037037037	0.05538226	0.08381992
RP11-7F17.5	0.004589762	0.04655975	0.0036982363	0.02008032	0.018518519	0.008919281	0.0050634025
RP11-7F17.4	0.0	0.0	0.0	0.0	0.0	0.0014865467	0.0006604438
RP11-7F17.3	0.0	0.041386444	0.0014208582	0.02811245	0.0	0.0029730934	0.0
CIPC	0.0409818	0.1972864	0.25269553	0.100836895	0.027189687	0.1299253	0.026309624
RP11-463C8.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMEM63C	0.0017275135	0.0	0.008525149	0.004016064	0.0	0.0	0.00088059175
ZDHHC22	0.0	0.0	0.0	0.0	0.0	0.0	0.00022014794
RP11-463C8.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NGB	0.00028791893	0.0	0.0	0.0	0.0	0.0	0.0
POMT2	0.019743098	0.09762417	0.093411505	0.13063522	0.009259259	0.043656945	0.011542316
GSTZ1	0.10868693	0.10973353	0.6626882	0.15176156	0.046009965	0.24453753	0.064804085
TMED8	0.15541096	0.18766516	0.08403688	0.13178906	0.20268513	0.21372072	0.17198199
SAMD15	0.004606703	0.010346611	0.008525149	0.0	0.009259259	0.0074327337	0.0030820712
